phase,method_or_variant,instance,seed,command,status,started_at,finished_at,runtime_seconds,return_code,output_dir,log_path,error_message
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,101,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 101 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s101 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:52:10+00:00,2026-09-05T18:14:38+00:00,1347.9304077999986,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s101,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s101.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,106,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 106 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s106 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:53:25+00:00,2026-09-05T18:15:16+00:00,1310.5093918000057,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s106,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s106.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,103,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 103 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s103 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:52:25+00:00,2026-09-05T18:16:05+00:00,1419.4026139000052,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s103,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s103.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,102,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 102 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s102 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:52:15+00:00,2026-09-05T18:16:11+00:00,1435.9915380999882,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s102,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s102.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,107,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 107 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s107 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:53:31+00:00,2026-09-05T18:16:38+00:00,1387.1020540000027,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s107,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s107.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,108,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 108 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s108 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:53:50+00:00,2026-09-05T18:16:45+00:00,1375.3217088999954,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s108,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s108.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,109,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 109 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s109 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:53:51+00:00,2026-09-05T18:17:06+00:00,1395.0087256999977,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s109,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s109.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,104,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 104 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s104 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:53:07+00:00,2026-09-05T18:17:15+00:00,1448.4148818999965,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s104,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s104.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,105,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 105 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s105 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:53:23+00:00,2026-09-05T18:17:47+00:00,1464.2449456999893,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s105,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s105.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,110,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 110 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s110 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T17:54:29+00:00,2026-09-05T18:18:57+00:00,1467.892619899998,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s110,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s110.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,116,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 116 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s116 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T18:16:45+00:00,2026-09-05T18:35:35+00:00,1130.0404751000024,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s116,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s116.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,111,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 111 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s111 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T18:14:38+00:00,2026-09-05T18:35:58+00:00,1280.5382709999976,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s111,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s111.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,112,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 112 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s112 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T18:15:16+00:00,2026-09-05T18:36:44+00:00,1287.719368799997,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s112,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s112.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,115,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 115 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s115 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T18:16:38+00:00,2026-09-05T18:38:13+00:00,1294.8671755999967,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s115,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s115.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,114,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 114 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s114 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T18:16:11+00:00,2026-09-05T18:38:15+00:00,1323.795172299986,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s114,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s114.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,118,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 118 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s118 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T18:17:15+00:00,2026-09-05T18:38:18+00:00,1263.0722234999994,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s118,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s118.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,117,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 117 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s117 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T18:17:06+00:00,2026-09-05T18:38:43+00:00,1297.214690199995,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s117,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s117.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,119,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 119 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s119 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T18:17:47+00:00,2026-09-05T18:39:18+00:00,1290.5011748999968,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s119,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s119.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,120,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 120 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s120 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T18:18:57+00:00,2026-09-05T18:40:14+00:00,1277.008406000008,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s120,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s120.log,
phase12c,V7_beam_plus1_depth_default,demo_layout_door_left_AW_2,122,C:\Users\elahi\Desktop\WHL_Opt_wd_OPL\.venv\Scripts\python.exe -m whl_experiments.run_experiment_manager --instances demo_layout_door_left_AW_2 --seeds 122 --method proposed_nsga2_bs --experiment-id p12c__V7_bw1__DEMO_L_AW2__s122 --output-dir results\revision_final_30seed_nofg\p12c\V7_bw1 --budget-policy auto_from_instance --archive-layouts both --archive-rank-max 3 --no-figures --profile-light --save-generation-objectives --sorting-rule-mode sampled_pool --adaptive-weight-mode adaptive --mutation-mode weighted --initialization-spacing-mode feasible_start_adaptive_spacing --ablation-variant V7_beam_plus1_depth_default --beam-width-delta 1,completed,2026-09-05T18:35:58+00:00,2026-09-05T18:57:39+00:00,1300.4464020000014,0,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__DEMO_L_AW2__s122,results\revision_final_30seed_nofg\logs\p12c__V7_bw1__DEMO_L_AW2__s122.log,
