comparison_group,method_or_variant,source_phase,source_manifest_label,source_relative_root,instance,seed,archive_scope,archive_record_count,unique_signature_count,configured_max_depth,runtime_seconds,archive_index_path,run_metadata_path,manifest_output_dir
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,119,final feasible rank 0-3,23,23,30,1372.9951693999901,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s119/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_119/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s119/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_119/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s119
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,120,final feasible rank 0-3,21,21,30,1817.1440282999974,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s120/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_120/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s120/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_120/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s120
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,121,final feasible rank 0-3,23,23,30,1543.2110039000108,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s121/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_121/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s121/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_121/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s121
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,122,final feasible rank 0-3,19,19,30,1868.3445762000047,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s122/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_122/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s122/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_122/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s122
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,123,final feasible rank 0-3,24,24,30,1921.1059661000036,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s123/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_123/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s123/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_123/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s123
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,124,final feasible rank 0-3,26,26,30,1471.4831809000025,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s124/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_124/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s124/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_124/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s124
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,125,final feasible rank 0-3,24,24,30,1598.3297402999888,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s125/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_125/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s125/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_125/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s125
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,126,final feasible rank 0-3,24,24,30,1590.0100595999975,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s126/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_126/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s126/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_126/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s126
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,127,final feasible rank 0-3,27,27,30,1463.6382222999964,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s127/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_127/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s127/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_127/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s127
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,128,final feasible rank 0-3,25,25,30,1569.0871162999974,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s128/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_128/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s128/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_128/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s128
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,129,final feasible rank 0-3,21,21,30,1408.449377900004,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s129/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_129/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s129/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_129/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s129
phase12c,V7_beam_plus1_depth_default,phase12c,V7_beam_plus1_depth_default,p12c/V7_bw1,Gyorgy-KOVACS_WH_Wide_AW_5,130,final feasible rank 0-3,21,21,30,1151.8865801999927,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s130/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_130/final_ranked_layouts_index.json,results/revision_final_30seed_nofg/p12c/V7_bw1/p12c__V7_bw1__KOV_WH_W_AW5__s130/runs/Gyorgy-KOVACS_WH_Wide_AW_5/seed_130/run_metadata.json,results\revision_final_30seed_nofg\p12c\V7_bw1\p12c__V7_bw1__KOV_WH_W_AW5__s130
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,101,final feasible rank 0-3,19,19,28,1179.861464,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s101/runs/demo_layout_door_left_AW_2/seed_101/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,102,final feasible rank 0-3,12,12,28,1215.146425,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s102/runs/demo_layout_door_left_AW_2/seed_102/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,103,final feasible rank 0-3,18,18,28,1231.979942,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s103/runs/demo_layout_door_left_AW_2/seed_103/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,104,final feasible rank 0-3,16,16,28,1285.034639,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s104/runs/demo_layout_door_left_AW_2/seed_104/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,105,final feasible rank 0-3,11,11,28,1195.871515,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s105/runs/demo_layout_door_left_AW_2/seed_105/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,106,final feasible rank 0-3,10,10,28,1107.34791,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s106/runs/demo_layout_door_left_AW_2/seed_106/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,107,final feasible rank 0-3,14,14,28,1187.210853,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s107/runs/demo_layout_door_left_AW_2/seed_107/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,108,final feasible rank 0-3,27,27,28,1221.025477,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s108/runs/demo_layout_door_left_AW_2/seed_108/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,109,final feasible rank 0-3,14,14,28,1166.607857,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s109/runs/demo_layout_door_left_AW_2/seed_109/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,110,final feasible rank 0-3,25,25,28,1203.364252,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s110/runs/demo_layout_door_left_AW_2/seed_110/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,111,final feasible rank 0-3,22,22,28,1188.965461,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s111/runs/demo_layout_door_left_AW_2/seed_111/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,112,final feasible rank 0-3,20,20,28,1043.038583,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s112/runs/demo_layout_door_left_AW_2/seed_112/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,113,final feasible rank 0-3,21,21,28,974.7041467,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s113/runs/demo_layout_door_left_AW_2/seed_113/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,114,final feasible rank 0-3,15,15,28,1116.434502,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s114/runs/demo_layout_door_left_AW_2/seed_114/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,115,final feasible rank 0-3,25,25,28,1008.304336,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s115/runs/demo_layout_door_left_AW_2/seed_115/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,116,final feasible rank 0-3,11,11,28,979.9472457,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s116/runs/demo_layout_door_left_AW_2/seed_116/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,117,final feasible rank 0-3,18,18,28,1146.200848,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s117/runs/demo_layout_door_left_AW_2/seed_117/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,118,final feasible rank 0-3,17,17,28,1033.227345,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s118/runs/demo_layout_door_left_AW_2/seed_118/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,119,final feasible rank 0-3,26,26,28,1099.88287,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s119/runs/demo_layout_door_left_AW_2/seed_119/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,120,final feasible rank 0-3,16,16,28,1105.598826,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s120/runs/demo_layout_door_left_AW_2/seed_120/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,121,final feasible rank 0-3,23,23,28,1163.558427,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s121/runs/demo_layout_door_left_AW_2/seed_121/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,122,final feasible rank 0-3,19,19,28,1129.41555,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s122/runs/demo_layout_door_left_AW_2/seed_122/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,123,final feasible rank 0-3,16,16,28,1092.272302,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s123/runs/demo_layout_door_left_AW_2/seed_123/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,124,final feasible rank 0-3,18,18,28,964.4566384,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s124/runs/demo_layout_door_left_AW_2/seed_124/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,125,final feasible rank 0-3,25,25,28,1146.498567,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s125/runs/demo_layout_door_left_AW_2/seed_125/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,126,final feasible rank 0-3,26,26,28,1148.09955,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s126/runs/demo_layout_door_left_AW_2/seed_126/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,127,final feasible rank 0-3,14,14,28,1202.02555,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s127/runs/demo_layout_door_left_AW_2/seed_127/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,128,final feasible rank 0-3,22,22,28,1102.021434,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s128/runs/demo_layout_door_left_AW_2/seed_128/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,129,final feasible rank 0-3,18,18,28,1084.872176,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s129/runs/demo_layout_door_left_AW_2/seed_129/final_ranked_layouts_index.json,,
v6b_demo_matched,V0_full_proposed,phase11,proposed_nsga2_bs,p11/nsga2,demo_layout_door_left_AW_2,130,final feasible rank 0-3,19,19,28,1134.986732,results/revision_final_30seed_nofg/p11/nsga2/p11__nsga2__DEMO_L_AW2__s130/runs/demo_layout_door_left_AW_2/seed_130/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,101,final feasible rank 0-3,13,13,10,868.1767181000032,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s101/runs/demo_layout_door_left_AW_2/seed_101/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,102,final feasible rank 0-3,9,9,10,875.7125227999932,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s102/runs/demo_layout_door_left_AW_2/seed_102/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,103,final feasible rank 0-3,23,23,10,827.0673709000112,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s103/runs/demo_layout_door_left_AW_2/seed_103/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,104,final feasible rank 0-3,12,12,10,875.5112101999985,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s104/runs/demo_layout_door_left_AW_2/seed_104/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,105,final feasible rank 0-3,5,5,10,938.3442467999994,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s105/runs/demo_layout_door_left_AW_2/seed_105/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,106,final feasible rank 0-3,18,18,10,779.5436378000013,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s106/runs/demo_layout_door_left_AW_2/seed_106/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,107,final feasible rank 0-3,16,16,10,855.064827299997,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s107/runs/demo_layout_door_left_AW_2/seed_107/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,108,final feasible rank 0-3,11,11,10,760.8649441000016,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s108/runs/demo_layout_door_left_AW_2/seed_108/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,109,final feasible rank 0-3,15,15,10,907.8213405999995,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s109/runs/demo_layout_door_left_AW_2/seed_109/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,110,final feasible rank 0-3,11,11,10,1023.0292860000045,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s110/runs/demo_layout_door_left_AW_2/seed_110/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,111,final feasible rank 0-3,15,15,10,821.4547446000215,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s111/runs/demo_layout_door_left_AW_2/seed_111/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,112,final feasible rank 0-3,11,11,10,780.2437558000092,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s112/runs/demo_layout_door_left_AW_2/seed_112/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,113,final feasible rank 0-3,33,33,10,804.4146959999925,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s113/runs/demo_layout_door_left_AW_2/seed_113/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,114,final feasible rank 0-3,19,19,10,787.0854310999857,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s114/runs/demo_layout_door_left_AW_2/seed_114/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,115,final feasible rank 0-3,14,14,10,738.418796300015,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s115/runs/demo_layout_door_left_AW_2/seed_115/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,116,final feasible rank 0-3,10,10,10,765.0969201000116,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s116/runs/demo_layout_door_left_AW_2/seed_116/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,117,final feasible rank 0-3,22,22,10,817.2313445000036,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s117/runs/demo_layout_door_left_AW_2/seed_117/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,118,final feasible rank 0-3,31,31,10,737.0973847000278,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s118/runs/demo_layout_door_left_AW_2/seed_118/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,119,final feasible rank 0-3,14,14,10,776.2983070999908,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s119/runs/demo_layout_door_left_AW_2/seed_119/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,120,final feasible rank 0-3,21,21,10,730.399069200008,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s120/runs/demo_layout_door_left_AW_2/seed_120/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,121,final feasible rank 0-3,6,6,10,812.7157187999983,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s121/runs/demo_layout_door_left_AW_2/seed_121/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,122,final feasible rank 0-3,22,22,10,735.637852099986,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s122/runs/demo_layout_door_left_AW_2/seed_122/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,123,final feasible rank 0-3,19,19,10,808.7083163000061,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s123/runs/demo_layout_door_left_AW_2/seed_123/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,124,final feasible rank 0-3,16,16,10,692.0774648000079,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s124/runs/demo_layout_door_left_AW_2/seed_124/final_ranked_layouts_index.json,,
v6b_demo_matched,V6b_binding_depth10,phase12c,V6b_binding_depth10,p12c/V6b_d10,demo_layout_door_left_AW_2,125,final feasible rank 0-3,5,5,10,779.5234880999778,results/revision_final_30seed_nofg_v6b/p12c/V6b_d10/p12c__V6b_d10__DEMO_L_AW2__s125/runs/demo_layout_door_left_AW_2/seed_125/final_ranked_layouts_index.json,,
