scope,comparison_group,instance,metric,method1,method2,n_pairs,wilcoxon_statistic,p_value_raw,zero_method,alternative,preferred_direction,rank_biserial_method1_preferred,method1_wins,ties,method1_losses,method1_win_proportion,tie_proportion,method1_loss_proportion,raw_mean_difference_method1_minus_method2,holm_family,p_value_holm
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,hypervolume,V0_full_proposed,V4_no_symmetry_breaking,30,22.5,0.6100665567498502,wilcox,two-sided,higher,0.18181818181818182,6,20,4,0.2,0.6666666666666666,0.13333333333333333,0.02420430949059466,"5 V0-vs-variant comparisons within metric=hypervolume, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",1.0
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,hypervolume,V0_full_proposed,V5_random_feasible_start_spacing,30,100.5,0.09512057129475807,wilcox,two-sided,higher,0.38153846153846155,18,5,7,0.6,0.16666666666666666,0.23333333333333334,0.15802561523621314,"5 V0-vs-variant comparisons within metric=hypervolume, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",0.38048228517903226
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,igd_plus,V0_full_proposed,V1_fixed_sorting,30,6.0,7.376527251492965e-06,wilcox,two-sided,lower,0.96,21,6,3,0.7,0.2,0.1,-0.2910573373651367,"5 V0-vs-variant comparisons within metric=igd_plus, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",3.688263625746482e-05
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,igd_plus,V0_full_proposed,V2_fixed_weights,30,0.0,0.15729920705028502,wilcox,two-sided,lower,1.0,2,28,0,0.06666666666666667,0.9333333333333333,0.0,-0.028162954647891713,"5 V0-vs-variant comparisons within metric=igd_plus, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",0.4718976211508551
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,igd_plus,V0_full_proposed,V3_uniform_mutation,30,31.0,0.8497750223240732,wilcox,two-sided,lower,-0.06060606060606061,6,19,5,0.2,0.6333333333333333,0.16666666666666666,0.0,"5 V0-vs-variant comparisons within metric=igd_plus, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",1.0
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,igd_plus,V0_full_proposed,V4_no_symmetry_breaking,30,15.0,0.669028074498903,wilcox,two-sided,lower,0.16666666666666666,4,22,4,0.13333333333333333,0.7333333333333333,0.13333333333333333,-0.023803179948459485,"5 V0-vs-variant comparisons within metric=igd_plus, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",1.0
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,igd_plus,V0_full_proposed,V5_random_feasible_start_spacing,30,94.0,0.06233540450854952,wilcox,two-sided,lower,0.42153846153846153,18,5,7,0.6,0.16666666666666666,0.23333333333333334,-0.14546751708826688,"5 V0-vs-variant comparisons within metric=igd_plus, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",0.24934161803419808
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,osd,V0_full_proposed,V1_fixed_sorting,30,0.0,1.4619960740301748e-06,wilcox,two-sided,descriptive_no_preferred_direction,,0,3,27,0.0,0.1,0.9,-0.354343283450066,"5 V0-vs-variant comparisons within metric=osd, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",7.3099803701508736e-06
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,osd,V0_full_proposed,V2_fixed_weights,30,0.0,0.10880943004054569,wilcox,two-sided,descriptive_no_preferred_direction,,0,27,3,0.0,0.9,0.1,-0.03645056104168894,"5 V0-vs-variant comparisons within metric=osd, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",0.3264282901216371
per_instance_supporting,phase12b,Gyorgy-KOVACS_WH_Narrow_AW_4,osd,V0_full_proposed,V3_uniform_mutation,30,41.0,0.7527870616145951,wilcox,two-sided,descriptive_no_preferred_direction,,4,17,9,0.13333333333333333,0.5666666666666667,0.3,-0.013227992865595567,"5 V0-vs-variant comparisons within metric=osd, instance=Gyorgy-KOVACS_WH_Narrow_AW_4",0.9504916642783612
