comparison_group,method_or_variant,instance,metric,n,mean,std,median,iqr,min,max,sampling_unit,independence_note
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,osd,30,0.1328027455629525,0.19301439613551744,0.0,0.3610955036134075,0.0,0.49175875997304,seed within one instance,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,nondominated_solution_count,30,1.6666666666666667,1.0613372610104645,1.0,1.0,1.0,4.0,seed within one instance,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,archive_size_rank_0_3,30,21.533333333333335,2.4876707473310122,22.0,2.75,16.0,27.0,seed within one instance,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,unique_layout_signature_count_rank_0_3,30,21.533333333333335,2.4876707473310122,22.0,2.75,16.0,27.0,seed within one instance,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,30,1321.319447066667,134.7712530038359,1360.6826515,150.95801725,1031.638453,1541.208443,seed within one instance,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,30,1.2233169164450015,0.06329492156290603,1.247690544529053,0.0,1.0595906511666469,1.247690544529053,seed within one instance,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,30,0.008352138998072346,0.02167592841967629,0.0,0.0,0.0,0.06676502175783464,seed within one instance,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Wide_AW_5,osd,30,0.29090725872948303,0.03021862900219898,0.29987612104542066,0.0,0.2026153419482657,0.3225925888587571,seed within one instance,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Wide_AW_5,nondominated_solution_count,30,2.8666666666666667,0.34574590364176044,3.0,0.0,2.0,3.0,seed within one instance,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Wide_AW_5,archive_size_rank_0_3,30,20.6,2.513412297914997,20.5,2.75,14.0,26.0,seed within one instance,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,30,20.6,2.513412297914997,20.5,2.75,14.0,26.0,seed within one instance,
phase12b,V3_uniform_mutation,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,30,1240.5424344666667,111.74192590057162,1242.6285935,145.2862889999999,1004.926507,1449.690625,seed within one instance,
phase12b,V3_uniform_mutation,demo_layout_door_left_AW_2,hypervolume,30,1.0483841765873019,0.23425761273549325,1.0768492063492066,0.44534610615079373,0.7855952380952382,1.3260089285714287,seed within one instance,
phase12b,V3_uniform_mutation,demo_layout_door_left_AW_2,igd_plus,30,0.14901492064482957,0.13199350370382446,0.12634488969156651,0.2634020248990467,0.0,0.30090202489904666,seed within one instance,
phase12b,V3_uniform_mutation,demo_layout_door_left_AW_2,osd,30,0.13531976579335586,0.14222974835766716,0.08716733002700197,0.30907055070263256,0.0,0.3353458610123654,seed within one instance,
phase12b,V3_uniform_mutation,demo_layout_door_left_AW_2,nondominated_solution_count,30,2.1,1.1249521062602224,2.0,2.0,1.0,5.0,seed within one instance,
phase12b,V3_uniform_mutation,demo_layout_door_left_AW_2,archive_size_rank_0_3,30,17.366666666666667,4.8386613518783195,17.0,3.75,6.0,31.0,seed within one instance,
phase12b,V3_uniform_mutation,demo_layout_door_left_AW_2,unique_layout_signature_count_rank_0_3,30,17.366666666666667,4.8386613518783195,17.0,3.75,6.0,31.0,seed within one instance,
phase12b,V3_uniform_mutation,demo_layout_door_left_AW_2,runtime_seconds,30,1027.132055096667,55.588565682798986,1037.2545975,87.24499417499987,931.1649591,1137.7489,seed within one instance,
phase12b,V4_no_symmetry_breaking,AT_S_comercial_layout_AW_3,hypervolume,30,1.0351539225589228,0.09995288260756062,1.0418341750841753,0.14361792929292927,0.8489688552188555,1.157963804713805,seed within one instance,
phase12b,V4_no_symmetry_breaking,AT_S_comercial_layout_AW_3,igd_plus,30,0.08688093610490212,0.04405658192586837,0.07055445599968387,0.08046207529997895,0.038227978495290395,0.15885215556213272,seed within one instance,
phase12b,V4_no_symmetry_breaking,AT_S_comercial_layout_AW_3,osd,30,0.3849346719054586,0.1391305431260654,0.3208584423616894,0.17296215549146549,0.2087695552957769,0.6754358226507792,seed within one instance,
phase12b,V4_no_symmetry_breaking,AT_S_comercial_layout_AW_3,nondominated_solution_count,30,3.7666666666666666,0.7279320417946062,4.0,1.0,2.0,5.0,seed within one instance,
phase12b,V4_no_symmetry_breaking,AT_S_comercial_layout_AW_3,archive_size_rank_0_3,30,23.0,3.93042947552414,22.0,4.75,17.0,29.0,seed within one instance,
phase12b,V4_no_symmetry_breaking,AT_S_comercial_layout_AW_3,unique_layout_signature_count_rank_0_3,30,23.0,3.93042947552414,22.0,4.75,17.0,29.0,seed within one instance,
phase12b,V4_no_symmetry_breaking,AT_S_comercial_layout_AW_3,runtime_seconds,30,118.35372201666668,15.816088922464203,113.273991,20.93825009999999,96.0395564,174.313942,seed within one instance,
phase12b,V4_no_symmetry_breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,hypervolume,30,0.824133826158922,0.27036682497172937,1.0081081891254529,0.4566797796193579,0.2196697134387353,1.0081081891254529,seed within one instance,
phase12b,V4_no_symmetry_breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,igd_plus,30,0.32876686557744367,0.2308263244646843,0.17357670327574523,0.4224443197183757,0.17357670327574523,0.934208966106792,seed within one instance,
phase12b,V4_no_symmetry_breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,osd,30,0.13664744928609357,0.19956718199071877,0.0,0.3536968931280455,0.0,0.5013630118560766,seed within one instance,
phase12b,V4_no_symmetry_breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,nondominated_solution_count,30,1.6333333333333333,1.0333518722845683,1.0,1.0,1.0,4.0,seed within one instance,
phase12b,V4_no_symmetry_breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,archive_size_rank_0_3,30,21.5,3.159550382679418,21.0,5.0,17.0,27.0,seed within one instance,
phase12b,V4_no_symmetry_breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,unique_layout_signature_count_rank_0_3,30,21.5,3.159550382679418,21.0,5.0,17.0,27.0,seed within one instance,
phase12b,V4_no_symmetry_breaking,Gyorgy-KOVACS_WH_Narrow_AW_4,runtime_seconds,30,1201.4317052633332,158.8729181494045,1186.1109554999998,207.5289962500001,851.7812364,1511.398572,seed within one instance,
phase12b,V4_no_symmetry_breaking,Gyorgy-KOVACS_WH_Wide_AW_5,hypervolume,30,1.1917114309305739,0.18308847800616462,1.247690544529053,0.0,0.2783352481681148,1.247690544529053,seed within one instance,
phase12b,V4_no_symmetry_breaking,Gyorgy-KOVACS_WH_Wide_AW_5,igd_plus,30,0.02946734526331343,0.11517651007443246,0.0,0.0,0.0,0.6279575489275099,seed within one instance,
phase12b,V4_no_symmetry_breaking,Gyorgy-KOVACS_WH_Wide_AW_5,osd,30,0.29525120904292,0.025875458683267377,0.29987612104542066,0.0,0.2026153419482657,0.3225925888587571,seed within one instance,
phase12b,V4_no_symmetry_breaking,Gyorgy-KOVACS_WH_Wide_AW_5,nondominated_solution_count,30,2.8333333333333335,0.3790490217894517,3.0,0.0,2.0,3.0,seed within one instance,
phase12b,V4_no_symmetry_breaking,Gyorgy-KOVACS_WH_Wide_AW_5,archive_size_rank_0_3,30,19.733333333333334,2.5855478087369357,20.0,3.75,15.0,25.0,seed within one instance,
phase12b,V4_no_symmetry_breaking,Gyorgy-KOVACS_WH_Wide_AW_5,unique_layout_signature_count_rank_0_3,30,19.733333333333334,2.5855478087369357,20.0,3.75,15.0,25.0,seed within one instance,
phase12b,V4_no_symmetry_breaking,Gyorgy-KOVACS_WH_Wide_AW_5,runtime_seconds,30,1230.5170816333336,129.40672808747829,1222.6344534999998,219.64131225000006,1027.509247,1490.402761,seed within one instance,
phase12b,V4_no_symmetry_breaking,demo_layout_door_left_AW_2,hypervolume,30,1.0268609953703705,0.22946534289989826,0.8851976686507939,0.43116753472222213,0.7855952380952382,1.3260089285714287,seed within one instance,
phase12b,V4_no_symmetry_breaking,demo_layout_door_left_AW_2,igd_plus,30,0.1623524217680157,0.1320846257777524,0.21518977938313305,0.2634020248990467,0.0,0.30090202489904666,seed within one instance,
phase12b,V4_no_symmetry_breaking,demo_layout_door_left_AW_2,osd,30,0.14172135767512378,0.14754465397994454,0.08716733002700197,0.3110134028232431,0.0,0.3353458610123654,seed within one instance,
phase12b,V4_no_symmetry_breaking,demo_layout_door_left_AW_2,nondominated_solution_count,30,2.1666666666666665,1.2340942045675145,2.0,2.0,1.0,5.0,seed within one instance,
phase12b,V4_no_symmetry_breaking,demo_layout_door_left_AW_2,archive_size_rank_0_3,30,18.366666666666667,4.452688713755903,17.5,6.0,11.0,29.0,seed within one instance,
phase12b,V4_no_symmetry_breaking,demo_layout_door_left_AW_2,unique_layout_signature_count_rank_0_3,30,18.366666666666667,4.452688713755903,17.5,6.0,11.0,29.0,seed within one instance,
phase12b,V4_no_symmetry_breaking,demo_layout_door_left_AW_2,runtime_seconds,30,971.88610658,70.02459432468724,981.07966655,104.17204415000003,819.1287833,1099.879811,seed within one instance,
phase12b,V5_random_feasible_start_spacing,AT_S_comercial_layout_AW_3,hypervolume,30,1.119735925925926,0.07527012419683494,1.1552870370370374,0.09667045454545464,0.949963804713805,1.2318897306397307,seed within one instance,
phase12b,V5_random_feasible_start_spacing,AT_S_comercial_layout_AW_3,igd_plus,30,0.04945603165141913,0.02761588813636718,0.04239045173113134,0.03149055068549891,0.0,0.10126367369107792,seed within one instance,
